#,Pair,Amount,Price,Fee,FeeCurrency,Date
82223450,BCH/BTC,4.1137157,0.067059,-0.00055172,BTC,2017-10-28 12:01:05
82223451,BCH/BTC,3.28115006,0.067152,-0.00044067,BTC,2017-10-28 12:01:05
82223452,BCH/BTC,2.60513424,0.067162,-0.00034993,BTC,2017-10-28 12:01:05
82223896,BCH/BTC,6.0,0.06728,-0.006,BCH,2017-10-28 12:03:13
82224679,BCH/BTC,0.00000529,0.067486,-0.00000001,BCH,2017-10-28 12:04:52
82224680,BCH/BTC,0.000005,0.067487,-0.00000001,BCH,2017-10-28 12:04:52
82225540,BCH/BTC,1.87850032,0.067982,-0.003757,BCH,2017-10-28 12:07:45
82225779,BCH/BTC,0.09336484,0.068198,-0.00018673,BCH,2017-10-28 12:08:38
82225857,BCH/BTC,0.79098966,0.0682,-0.00079099,BCH,2017-10-28 12:08:52
82225859,BCH/BTC,0.151181,0.0682,-0.00015118,BCH,2017-10-28 12:08:52
82225889,BCH/BTC,1.52847221,0.0682,-0.00152847,BCH,2017-10-28 12:08:59
82225893,BCH/BTC,1.77769229,0.0682,-0.00177769,BCH,2017-10-28 12:08:59
82500398,BCH/BTC,0.05621061,0.087656,-0.00011242,BCH,2017-10-29 11:17:55
82500399,BCH/BTC,0.08370912,0.087656,-0.00016742,BCH,2017-10-29 11:17:55
82500400,BCH/BTC,8.71,0.087778,-0.01742,BCH,2017-10-29 11:17:55
82500401,BCH/BTC,9.59018027,0.087779,-0.01918036,BCH,2017-10-29 11:17:55
82941454,BCH/BTC,-0.97215914,0.0751,-0.00007301,BTC,2017-10-30 12:06:12
82941650,BCH/BTC,-0.544958,0.0748,-0.00004076,BTC,2017-10-30 12:07:06
82941784,BCH/BTC,-2.3245,0.074658,-0.00034709,BTC,2017-10-30 12:07:44
82941785,BCH/BTC,-3.42374084,0.074658,-0.00051122,BTC,2017-10-30 12:07:44
82941786,BCH/BTC,-6.77775916,0.074657,-0.00101201,BTC,2017-10-30 12:07:44
82943679,BCH/BTC,-3.9110768,0.075,-0.00029333,BTC,2017-10-30 12:15:55
82944028,BCH/BTC,-2.0889232,0.075,-0.00015667,BTC,2017-10-30 12:17:50
82952587,BCH/BTC,1.60979216,0.07518,-0.00160979,BCH,2017-10-30 12:55:56
82952607,BCH/BTC,0.65121066,0.07518,-0.00065121,BCH,2017-10-30 12:56:05
82952615,BCH/BTC,0.98550001,0.07518,-0.0009855,BCH,2017-10-30 12:56:12
82952668,BCH/BTC,1.75349717,0.07518,-0.0017535,BCH,2017-10-30 12:56:30
82962792,BCH/BTC,1.06677139,0.076001,-0.00213354,BCH,2017-10-30 13:52:24
82962793,BCH/BTC,1.06677139,0.076001,-0.00213354,BCH,2017-10-30 13:52:24
82962803,BCH/BTC,7.86645722,0.07601,-0.00786646,BCH,2017-10-30 13:52:26
82966687,BCH/BTC,0.564236,0.076,-0.00056424,BCH,2017-10-30 14:09:47
82966913,BCH/BTC,2.509648,0.076,-0.00250965,BCH,2017-10-30 14:11:03
82967096,BCH/BTC,1.697016,0.076,-0.00169702,BCH,2017-10-30 14:12:02
83146430,BCH/BTC,2.0694,0.072,-0.0020694,BCH,2017-10-31 10:11:46
83152601,BCH/BTC,-0.3005005,0.07215,-0.0003005,BCH,2017-10-31 10:59:03
83165716,BCH/BTC,0.3067,0.0707,-0.0003067,BCH,2017-10-31 11:50:34
84589464,BCH/BTC,5.0,0.08945,-0.005,BCH,2017-11-03 06:30:20
84590993,BCH/BTC,5.0,0.089,-0.005,BCH,2017-11-03 06:34:21
84600571,BCH/BTC,3.0,0.0884,-0.003,BCH,2017-11-03 07:05:26
84608491,BCH/BTC,-4.99671236,0.0895,-0.00499671,BCH,2017-11-03 07:30:50
84608492,BCH/BTC,-8.00328764,0.0895,-0.00800329,BCH,2017-11-03 07:30:50
84617033,BCH/BTC,1.06171663,0.09,-0.00009555,BTC,2017-11-03 07:44:07
84617086,BCH/BTC,1.7635,0.09,-0.00015872,BTC,2017-11-03 07:44:09
84634837,BCH/BTC,1.52,0.0905,-0.00013756,BTC,2017-11-03 08:20:20
84634883,BCH/BTC,3.35209955,0.0905,-0.00030337,BTC,2017-11-03 08:20:31
84634884,BCH/BTC,8.33515179,0.0905,-0.00075433,BTC,2017-11-03 08:20:31
84634921,BCH/BTC,3.45909905,0.0905,-0.00031305,BTC,2017-11-03 08:20:33
84634938,BCH/BTC,3.08946826,0.0905,-0.0002796,BTC,2017-11-03 08:20:34
84634946,BCH/BTC,0.24418135,0.0905,-0.0000221,BTC,2017-11-03 08:20:34
84638708,BCH/BTC,1.464184,0.0901,-0.00013192,BTC,2017-11-03 08:30:26
84638829,BCH/BTC,7.49,0.0901,-0.00067485,BTC,2017-11-03 08:30:37
84638847,BCH/BTC,5.82930096,0.0901,-0.00052522,BTC,2017-11-03 08:30:39
84638885,BCH/BTC,0.0052,0.0901,-0.00000047,BTC,2017-11-03 08:30:42
84638906,BCH/BTC,0.12747413,0.0901,-0.00001149,BTC,2017-11-03 08:30:45
84638934,BCH/BTC,1.1471,0.0901,-0.00010335,BTC,2017-11-03 08:30:54
84638945,BCH/BTC,1.0,0.0901,-0.0000901,BTC,2017-11-03 08:30:55
84638951,BCH/BTC,2.93674091,0.0901,-0.0002646,BTC,2017-11-03 08:30:55
84662416,BCH/BTC,1.93799413,0.08934,-0.00017314,BTC,2017-11-03 09:19:25
84664552,BCH/BTC,0.23610595,0.0892,-0.00002106,BTC,2017-11-03 09:22:40
84664553,BCH/BTC,4.76389405,0.0892,-0.00042494,BTC,2017-11-03 09:22:40
84717186,BCH/BTC,-36.15773822,0.087566,-0.07231548,BCH,2017-11-03 11:19:31
84717187,BCH/BTC,-13.60547278,0.087565,-0.02721095,BCH,2017-11-03 11:19:31
84874599,BCH/BTC,5.0,0.0915,-0.005,BCH,2017-11-03 18:33:43
84874608,BCH/BTC,10.0,0.091011,-0.01,BCH,2017-11-03 18:33:43
84874619,BCH/BTC,1.22245855,0.09,-0.00122246,BCH,2017-11-03 18:33:43
84874620,BCH/BTC,4.00966111,0.09,-0.00400966,BCH,2017-11-03 18:33:43
84874621,BCH/BTC,0.40305429,0.09,-0.00040305,BCH,2017-11-03 18:33:43
84874622,BCH/BTC,1.1,0.09,-0.0011,BCH,2017-11-03 18:33:43
84874623,BCH/BTC,1.4,0.09,-0.0014,BCH,2017-11-03 18:33:43
84874624,BCH/BTC,3.86482605,0.09,-0.00386483,BCH,2017-11-03 18:33:43
84983463,BCH/BTC,0.2509091,0.0892,-0.00025091,BCH,2017-11-03 23:19:03
84985760,BCH/BTC,5.50394304,0.0892,-0.00550394,BCH,2017-11-03 23:24:21
84985766,BCH/BTC,0.09630508,0.0892,-0.00009631,BCH,2017-11-03 23:24:22
85014373,BCH/BTC,3.16827165,0.0865,-0.00316827,BCH,2017-11-04 00:45:33
85014425,BCH/BTC,0.9860128,0.0865,-0.00098601,BCH,2017-11-04 00:45:42
85014468,BCH/BTC,1.2312,0.0865,-0.0012312,BCH,2017-11-04 00:45:44
85014480,BCH/BTC,1.3151,0.0865,-0.0013151,BCH,2017-11-04 00:45:46
85014491,BCH/BTC,10.0,0.0865,-0.01,BCH,2017-11-04 00:45:46
85014500,BCH/BTC,2.208,0.0865,-0.002208,BCH,2017-11-04 00:45:49
85014522,BCH/BTC,1.09141555,0.0865,-0.00109142,BCH,2017-11-04 00:45:54
85452990,BCH/BTC,8.18391468,0.0805,-0.00818391,BCH,2017-11-05 09:26:29
85452991,BCH/BTC,2.653,0.0805,-0.002653,BCH,2017-11-05 09:26:29
85452992,BCH/BTC,0.1105,0.0805,-0.0001105,BCH,2017-11-05 09:26:29
85455558,BCH/BTC,5.32998189,0.0805,-0.00532998,BCH,2017-11-05 09:36:38
85455581,BCH/BTC,3.27493,0.0805,-0.00327493,BCH,2017-11-05 09:36:52
85455608,BCH/BTC,3.35948472,0.0805,-0.00335948,BCH,2017-11-05 09:37:03
86426264,BCH/BTC,-2.49280879,0.084202,-0.00498562,BCH,2017-11-07 14:03:57
86426265,BCH/BTC,-0.2626,0.08416,-0.0005252,BCH,2017-11-07 14:03:57
86426266,BCH/BTC,-13.475,0.084155,-0.02695,BCH,2017-11-07 14:03:57
86426267,BCH/BTC,-0.24049514,0.084117,-0.00048099,BCH,2017-11-07 14:03:57
86426268,BCH/BTC,-1.0,0.08411,-0.002,BCH,2017-11-07 14:03:57
86426269,BCH/BTC,-0.113,0.084105,-0.000226,BCH,2017-11-07 14:03:57
86426270,BCH/BTC,-0.36226791,0.08408,-0.00072454,BCH,2017-11-07 14:03:57
86426271,BCH/BTC,-3.17874575,0.084079,-0.00635749,BCH,2017-11-07 14:03:57
86426272,BCH/BTC,-1.24,0.08403,-0.00248,BCH,2017-11-07 14:03:57
86426273,BCH/BTC,-0.21626791,0.084001,-0.00043254,BCH,2017-11-07 14:03:57
86426274,BCH/BTC,-48.27527387,0.084001,-0.09655055,BCH,2017-11-07 14:03:57
86426275,BCH/BTC,-4.90650914,0.084,-0.00981302,BCH,2017-11-07 14:03:58
86482128,BCH/BTC,10.0,0.0857,-0.02,BCH,2017-11-07 16:47:49
86488851,BCH/BTC,2.110027,0.086,-0.00211003,BCH,2017-11-07 17:13:40
86489572,BCH/BTC,0.51957703,0.0859,-0.00051958,BCH,2017-11-07 17:15:23
86489573,BCH/BTC,1.3439,0.0859,-0.0013439,BCH,2017-11-07 17:15:23
86489646,BCH/BTC,0.60153916,0.0859,-0.00060154,BCH,2017-11-07 17:15:31
86491634,BCH/BTC,2.53498358,0.0859,-0.00253498,BCH,2017-11-07 17:20:25
86627067,BCH/BTC,10.0,0.08531,-0.0008531,BTC,2017-11-08 01:14:13
86655998,BCH/BTC,0.04,0.086958,-0.00000696,BTC,2017-11-08 02:32:13
86655999,BCH/BTC,4.96,0.08698,-0.00086284,BTC,2017-11-08 02:32:13
86659056,BCH/BTC,3.64305411,0.08651,-0.00031516,BTC,2017-11-08 02:46:43
86659342,BCH/BTC,1.35694589,0.08651,-0.00011739,BTC,2017-11-08 02:47:49
86662526,BCH/BTC,1.789533,0.08601,-0.00015392,BTC,2017-11-08 03:02:07
86662536,BCH/BTC,5.6548024,0.08601,-0.00048637,BTC,2017-11-08 03:02:08
86662586,BCH/BTC,1.789533,0.08601,-0.00015392,BTC,2017-11-08 03:02:15
86662596,BCH/BTC,0.76606295,0.08601,-0.00006589,BTC,2017-11-08 03:02:23
86663158,BCH/BTC,0.00006865,0.08601,-0.00000001,BTC,2017-11-08 03:03:24
86716452,BCH/BTC,0.30228153,0.086,-0.000026,BTC,2017-11-08 06:33:49
86716453,BCH/BTC,0.4693816,0.086,-0.00004037,BTC,2017-11-08 06:33:49
86716456,BCH/BTC,0.05498568,0.086,-0.00000473,BTC,2017-11-08 06:33:49
86717837,BCH/BTC,0.348501,0.086,-0.00002997,BTC,2017-11-08 06:38:06
86717838,BCH/BTC,1.16325992,0.086,-0.00010004,BTC,2017-11-08 06:38:06
86717850,BCH/BTC,6.564055,0.086,-0.00056451,BTC,2017-11-08 06:38:06
86717852,BCH/BTC,0.68195019,0.086,-0.00005865,BTC,2017-11-08 06:38:07
86717853,BCH/BTC,0.41558508,0.086,-0.00003574,BTC,2017-11-08 06:38:07
86745470,BCH/BTC,3.0,0.08551,-0.00025653,BTC,2017-11-08 08:24:32
86764957,BCH/BTC,1.5684,0.08542,-0.00013397,BTC,2017-11-08 09:42:13
86764958,BCH/BTC,0.509292,0.08542,-0.0000435,BTC,2017-11-08 09:42:13
86765310,BCH/BTC,1.57709028,0.08542,-0.00013472,BTC,2017-11-08 09:43:31
86765311,BCH/BTC,1.34521772,0.08542,-0.00011491,BTC,2017-11-08 09:43:31
86780449,BCH/BTC,5.13867962,0.0848,-0.00043576,BTC,2017-11-08 10:37:58
86780450,BCH/BTC,2.86132038,0.0848,-0.00024264,BTC,2017-11-08 10:37:58
87559543,BCH/BTC,-2.31869473,0.087056,-0.00463739,BCH,2017-11-09 11:30:39
87559544,BCH/BTC,-27.68130527,0.087055,-0.05536261,BCH,2017-11-09 11:30:39
87641090,BCH/BTC,1.86462996,0.0871,-0.00016241,BTC,2017-11-09 14:47:11
87642004,BCH/BTC,0.23600749,0.0871,-0.00023601,BCH,2017-11-09 14:48:47
87642008,BCH/BTC,0.14560424,0.0871,-0.0001456,BCH,2017-11-09 14:48:48
87642225,BCH/BTC,0.28682248,0.0871,-0.00028682,BCH,2017-11-09 14:49:12
87642281,BCH/BTC,0.0012205,0.0871,-0.00000122,BCH,2017-11-09 14:49:17
87642285,BCH/BTC,0.34299437,0.0871,-0.00034299,BCH,2017-11-09 14:49:18
87645662,BCH/BTC,0.4015,0.08699,-0.0004015,BCH,2017-11-09 14:54:23
87645681,BCH/BTC,4.5985,0.08699,-0.0045985,BCH,2017-11-09 14:54:28
87647078,BCH/BTC,-0.92196989,0.086756,-0.00184394,BCH,2017-11-09 14:57:34
87647079,BCH/BTC,-0.072065,0.086755,-0.00014413,BCH,2017-11-09 14:57:34
87647080,BCH/BTC,-0.4,0.0867,-0.0008,BCH,2017-11-09 14:57:34
87647081,BCH/BTC,-0.0411,0.0867,-0.0000822,BCH,2017-11-09 14:57:34
87647082,BCH/BTC,10.0,0.0867,-0.01,BCH,2017-11-09 14:57:34
87647082,BCH/BTC,-10.0,0.0867,-0.02,BCH,2017-11-09 14:57:34
87647083,BCH/BTC,-0.48940039,0.086642,-0.0009788,BCH,2017-11-09 14:57:34
87647084,BCH/BTC,-0.089,0.086563,-0.000178,BCH,2017-11-09 14:57:34
87647085,BCH/BTC,-3.6,0.086543,-0.0072,BCH,2017-11-09 14:57:34
87647086,BCH/BTC,-0.04,0.086533,-0.00008,BCH,2017-11-09 14:57:34
87647087,BCH/BTC,-28.56,0.08651,-0.05712,BCH,2017-11-09 14:57:34
87647088,BCH/BTC,-3.89649149,0.0865,-0.00779298,BCH,2017-11-09 14:57:34
87655901,BCH/BTC,4.35688524,0.0867,-0.00435689,BCH,2017-11-09 15:16:58
87655912,BCH/BTC,0.86803,0.0867,-0.00086803,BCH,2017-11-09 15:16:59
87655918,BCH/BTC,14.77508476,0.0867,-0.01477508,BCH,2017-11-09 15:16:59
87664365,BCH/BTC,2.94660529,0.0867,-0.00294661,BCH,2017-11-09 15:31:19
87664368,BCH/BTC,2.5977656,0.0867,-0.00259777,BCH,2017-11-09 15:31:19
87664389,BCH/BTC,9.45562911,0.0867,-0.00945563,BCH,2017-11-09 15:31:21
87853668,BCH/BTC,5.0,0.092599,-0.01,BCH,2017-11-09 23:22:23
87853669,BCH/BTC,5.0,0.092599,-0.01,BCH,2017-11-09 23:22:23
88059516,BCH/BTC,0.16069195,0.1095,-0.00016069,BCH,2017-11-10 09:16:34
88059705,BCH/BTC,1.15427624,0.1096,-0.00115428,BCH,2017-11-10 09:17:05
88059706,BCH/BTC,1.14178982,0.1096,-0.00114179,BCH,2017-11-10 09:17:05
88059708,BCH/BTC,1.15859956,0.1096,-0.0011586,BCH,2017-11-10 09:17:05
88059730,BCH/BTC,1.15779024,0.1096,-0.00115779,BCH,2017-11-10 09:17:09
88059876,BCH/BTC,0.38754414,0.1096,-0.00038754,BCH,2017-11-10 09:17:45
88059877,BCH/BTC,0.75853279,0.1095,-0.00075853,BCH,2017-11-10 09:17:45
88059878,BCH/BTC,0.5,0.1095,-0.0005,BCH,2017-11-10 09:17:45
88059938,BCH/BTC,2.754,0.1095,-0.002754,BCH,2017-11-10 09:17:56
88063007,BCH/BTC,4.31,0.11,-0.00431,BCH,2017-11-10 09:26:48
88063036,BCH/BTC,0.69,0.11,-0.00069,BCH,2017-11-10 09:26:59
88083227,BCH/BTC,-1.24516199,0.11441,-0.00249032,BCH,2017-11-10 09:56:27
88083228,BCH/BTC,-0.28,0.11434,-0.00056,BCH,2017-11-10 09:56:27
88083229,BCH/BTC,-0.4,0.1143,-0.0008,BCH,2017-11-10 09:56:27
88083230,BCH/BTC,-0.4,0.1141,-0.0008,BCH,2017-11-10 09:56:27
88083231,BCH/BTC,-7.67483801,0.114,-0.01534968,BCH,2017-11-10 09:56:27
88111952,BCH/BTC,-0.02914001,0.11613,-0.00005828,BCH,2017-11-10 10:48:49
88111953,BCH/BTC,-4.97085999,0.11605,-0.00994172,BCH,2017-11-10 10:48:49
88185814,BCH/BTC,4.1980874,0.119,-0.00419809,BCH,2017-11-10 12:07:36
88185815,BCH/BTC,2.0,0.119,-0.002,BCH,2017-11-10 12:07:36
88185836,BCH/BTC,1.190386,0.119,-0.00119039,BCH,2017-11-10 12:07:36
88185848,BCH/BTC,0.23821,0.119,-0.00023821,BCH,2017-11-10 12:07:36
88186577,BCH/BTC,12.3733166,0.119,-0.01237332,BCH,2017-11-10 12:08:00
88202873,BCH/BTC,19.17816272,0.116,-0.01917816,BCH,2017-11-10 12:26:11
88202939,BCH/BTC,0.75403216,0.116,-0.00075403,BCH,2017-11-10 12:26:17
88347104,BCH/BTC,-0.98944237,0.119,-0.00098944,BCH,2017-11-10 16:02:11
88347130,BCH/BTC,-1.10523557,0.119,-0.00110524,BCH,2017-11-10 16:02:12
88347140,BCH/BTC,-0.17,0.119,-0.00017,BCH,2017-11-10 16:02:14
88347168,BCH/BTC,-0.83626654,0.119,-0.00083627,BCH,2017-11-10 16:02:18
88347182,BCH/BTC,-6.89905552,0.119,-0.00689906,BCH,2017-11-10 16:02:18
88353497,BCH/BTC,-10.0,0.118,-0.02,BCH,2017-11-10 16:14:11
88690095,BCH/BTC,1.76657204,0.149,-0.00353314,BCH,2017-11-10 23:35:08
88690096,BCH/BTC,3.02636004,0.1493,-0.00605272,BCH,2017-11-10 23:35:08
88690097,BCH/BTC,5.20706792,0.1494,-0.01041414,BCH,2017-11-10 23:35:08
88700965,BCH/BTC,-1.544917,0.1497,-0.00308983,BCH,2017-11-10 23:53:20
88700966,BCH/BTC,-0.2742399,0.14969,-0.00054848,BCH,2017-11-10 23:53:20
88700967,BCH/BTC,-0.2335,0.14955,-0.000467,BCH,2017-11-10 23:53:20
88700968,BCH/BTC,-5.9473431,0.14951,-0.01189469,BCH,2017-11-10 23:53:20
88742286,BCH/BTC,5.0,0.14679,-0.01,BCH,2017-11-11 01:16:04
88830696,BCH/BTC,-1.07655772,0.13832,-0.00215312,BCH,2017-11-11 05:23:31
88830697,BCH/BTC,-4.733,0.13831,-0.009466,BCH,2017-11-11 05:23:31
88830698,BCH/BTC,-3.0,0.13827,-0.006,BCH,2017-11-11 05:23:31
88830699,BCH/BTC,-0.3,0.13826,-0.0006,BCH,2017-11-11 05:23:31
88830700,BCH/BTC,-0.12027586,0.1382,-0.00024055,BCH,2017-11-11 05:23:31
88830701,BCH/BTC,-0.4,0.1381,-0.0008,BCH,2017-11-11 05:23:31
88830702,BCH/BTC,-0.1141,0.1381,-0.0002282,BCH,2017-11-11 05:23:31
88830703,BCH/BTC,-0.25606642,0.13792,-0.00051213,BCH,2017-11-11 05:23:31
88845571,BCH/BTC,-5.0,0.141,-0.005,BCH,2017-11-11 05:56:32
88936982,BCH/BTC,2.6568,0.146,-0.0026568,BCH,2017-11-11 09:47:22
88937004,BCH/BTC,0.06825619,0.146,-0.00006826,BCH,2017-11-11 09:47:26
88937005,BCH/BTC,0.06825619,0.146,-0.00006826,BCH,2017-11-11 09:47:26
88937006,BCH/BTC,0.06825619,0.146,-0.00006826,BCH,2017-11-11 09:47:26
88937008,BCH/BTC,0.06825619,0.146,-0.00006826,BCH,2017-11-11 09:47:26
88937009,BCH/BTC,0.06825619,0.146,-0.00006826,BCH,2017-11-11 09:47:26
88937012,BCH/BTC,0.0936,0.146,-0.0000936,BCH,2017-11-11 09:47:26
88937026,BCH/BTC,0.068119,0.146,-0.00006812,BCH,2017-11-11 09:47:30
88937035,BCH/BTC,5.534,0.146,-0.005534,BCH,2017-11-11 09:47:34
88937042,BCH/BTC,0.59902999,0.146,-0.00059903,BCH,2017-11-11 09:47:36
88937044,BCH/BTC,0.70717006,0.146,-0.00070717,BCH,2017-11-11 09:47:36
88960192,BCH/BTC,0.621517,0.151,-0.00062152,BCH,2017-11-11 10:52:21
88960259,BCH/BTC,9.378483,0.151,-0.00937848,BCH,2017-11-11 10:52:30
88962274,BCH/BTC,4.57235664,0.1515,-0.00457236,BCH,2017-11-11 10:55:42
88975514,BCH/BTC,30.0,0.15595,-0.06,BCH,2017-11-11 11:19:20
88979322,BCH/BTC,1.46954364,0.16,-0.00293909,BCH,2017-11-11 11:24:05
88979331,BCH/BTC,1.49985612,0.16,-0.00149986,BCH,2017-11-11 11:24:06
88979380,BCH/BTC,4.319,0.16,-0.004319,BCH,2017-11-11 11:24:07
88980710,BCH/BTC,2.00845313,0.16,-0.00200845,BCH,2017-11-11 11:24:59
88980711,BCH/BTC,7.6725,0.16,-0.0076725,BCH,2017-11-11 11:24:59
88980777,BCH/BTC,3.03064711,0.16,-0.00303065,BCH,2017-11-11 11:25:02
88987841,BCH/BTC,1.71415119,0.1618,-0.00171415,BCH,2017-11-11 11:33:45
88987854,BCH/BTC,0.2236,0.1618,-0.0002236,BCH,2017-11-11 11:33:45
88987865,BCH/BTC,0.354645,0.1618,-0.00035465,BCH,2017-11-11 11:33:46
88987874,BCH/BTC,0.373922,0.1618,-0.00037392,BCH,2017-11-11 11:33:46
88987877,BCH/BTC,4.129927,0.1618,-0.00412993,BCH,2017-11-11 11:33:47
88987879,BCH/BTC,1.0,0.1618,-0.001,BCH,2017-11-11 11:33:48
88987912,BCH/BTC,3.47414554,0.1618,-0.00347415,BCH,2017-11-11 11:33:49
88987918,BCH/BTC,0.4674612,0.1618,-0.00046746,BCH,2017-11-11 11:33:50
88987920,BCH/BTC,0.50884582,0.1618,-0.00050885,BCH,2017-11-11 11:33:50
88987921,BCH/BTC,0.2197,0.1618,-0.0002197,BCH,2017-11-11 11:33:50
88987926,BCH/BTC,2.57361108,0.1618,-0.00257361,BCH,2017-11-11 11:33:51
88987942,BCH/BTC,4.95999117,0.1618,-0.00495999,BCH,2017-11-11 11:33:52
88991488,BCH/BTC,7.46847752,0.1595,-0.00746848,BCH,2017-11-11 11:39:53
88991615,BCH/BTC,4.219059,0.1595,-0.00421906,BCH,2017-11-11 11:40:03
88991686,BCH/BTC,0.05091189,0.1595,-0.00005091,BCH,2017-11-11 11:40:03
88991698,BCH/BTC,1.79,0.1595,-0.00179,BCH,2017-11-11 11:40:04
88991719,BCH/BTC,0.10731873,0.1595,-0.00010732,BCH,2017-11-11 11:40:05
88991729,BCH/BTC,0.52365105,0.1595,-0.00052365,BCH,2017-11-11 11:40:06
88991798,BCH/BTC,0.84058181,0.1595,-0.00084058,BCH,2017-11-11 11:40:13
89013971,BCH/BTC,2.95881065,0.17195,-0.00591762,BCH,2017-11-11 12:01:57
89013972,BCH/BTC,10.0,0.172,-0.02,BCH,2017-11-11 12:01:57
89013973,BCH/BTC,3.93,0.17209,-0.00786,BCH,2017-11-11 12:01:57
89013974,BCH/BTC,0.4,0.1721,-0.0008,BCH,2017-11-11 12:01:57
89013975,BCH/BTC,0.173,0.17228,-0.000346,BCH,2017-11-11 12:01:57
89013976,BCH/BTC,2.53818935,0.17228,-0.00507638,BCH,2017-11-11 12:01:57
89014256,BCH/BTC,2.96,0.17232,-0.00592,BCH,2017-11-11 12:02:11
89014257,BCH/BTC,0.2031,0.17259,-0.0004062,BCH,2017-11-11 12:02:11
89014258,BCH/BTC,10.0,0.17268,-0.02,BCH,2017-11-11 12:02:11
89014259,BCH/BTC,2.04,0.17391,-0.00408,BCH,2017-11-11 12:02:11
89014260,BCH/BTC,4.7969,0.17392,-0.0095938,BCH,2017-11-11 12:02:11
89028784,BCH/BTC,-50.0,0.186,-0.1,BCH,2017-11-11 12:10:17
89039528,BCH/BTC,2.11728761,0.1836,-0.00211729,BCH,2017-11-11 12:19:00
89039545,BCH/BTC,1.247307,0.1836,-0.00124731,BCH,2017-11-11 12:19:01
89039703,BCH/BTC,1.984691,0.1836,-0.00198469,BCH,2017-11-11 12:19:06
89039781,BCH/BTC,0.936147,0.1836,-0.00093615,BCH,2017-11-11 12:19:07
89046180,BCH/BTC,7.32,0.18386,-0.01464,BCH,2017-11-11 12:25:03
89046181,BCH/BTC,2.68,0.18389,-0.00536,BCH,2017-11-11 12:25:03
89046898,BCH/BTC,10.0,0.183,-0.01,BCH,2017-11-11 12:25:45
89047440,BCH/BTC,0.7834,0.1825,-0.0007834,BCH,2017-11-11 12:26:18
89047445,BCH/BTC,0.4084,0.1825,-0.0004084,BCH,2017-11-11 12:26:19
89047492,BCH/BTC,0.17936275,0.1825,-0.00017936,BCH,2017-11-11 12:26:23
89047495,BCH/BTC,0.17936275,0.1825,-0.00017936,BCH,2017-11-11 12:26:23
89047496,BCH/BTC,0.17936275,0.1825,-0.00017936,BCH,2017-11-11 12:26:23
89047501,BCH/BTC,0.17936275,0.1825,-0.00017936,BCH,2017-11-11 12:26:23
89047515,BCH/BTC,2.5473,0.1825,-0.0025473,BCH,2017-11-11 12:26:24
89047537,BCH/BTC,1.14113926,0.1825,-0.00114114,BCH,2017-11-11 12:26:27
89047579,BCH/BTC,0.11765676,0.1825,-0.00011766,BCH,2017-11-11 12:26:28
89047580,BCH/BTC,4.28465298,0.1825,-0.00428465,BCH,2017-11-11 12:26:28
89048775,BCH/BTC,21.63154209,0.1785,-0.02163154,BCH,2017-11-11 12:27:39
89157841,BCH/BTC,2.39916034,0.1858,-0.00239916,BCH,2017-11-11 14:11:12
89157854,BCH/BTC,0.07013828,0.1858,-0.00007014,BCH,2017-11-11 14:11:13
89157900,BCH/BTC,5.88,0.1858,-0.00588,BCH,2017-11-11 14:11:21
89157909,BCH/BTC,0.9,0.1858,-0.0009,BCH,2017-11-11 14:11:21
89157914,BCH/BTC,3.22622205,0.1858,-0.00322622,BCH,2017-11-11 14:11:22
89157915,BCH/BTC,0.53495118,0.1858,-0.00053495,BCH,2017-11-11 14:11:22
89157916,BCH/BTC,0.87946928,0.1858,-0.00087947,BCH,2017-11-11 14:11:22
89157929,BCH/BTC,0.3,0.1858,-0.0003,BCH,2017-11-11 14:11:23
89157948,BCH/BTC,0.3,0.1858,-0.0003,BCH,2017-11-11 14:11:25
89157975,BCH/BTC,0.3,0.1858,-0.0003,BCH,2017-11-11 14:11:29
89157976,BCH/BTC,5.21005887,0.1858,-0.00521006,BCH,2017-11-11 14:11:29
89162347,BCH/BTC,20.0,0.18348,-0.04,BCH,2017-11-11 14:15:53
89233606,BCH/BTC,0.10378432,0.2035,-0.00010378,BCH,2017-11-11 15:40:55
89234061,BCH/BTC,0.32346165,0.2035,-0.00032346,BCH,2017-11-11 15:41:33
89234073,BCH/BTC,0.53884679,0.2035,-0.00053885,BCH,2017-11-11 15:41:34
89234105,BCH/BTC,2.76735293,0.2035,-0.00276735,BCH,2017-11-11 15:41:36
89234112,BCH/BTC,0.069816,0.2035,-0.00006982,BCH,2017-11-11 15:41:36
89237884,BCH/BTC,10.906,0.20782,-0.021812,BCH,2017-11-11 15:46:39
89237885,BCH/BTC,0.09424076,0.208,-0.00009424,BCH,2017-11-11 15:46:39
89237889,BCH/BTC,2.99999999,0.208,-0.003,BCH,2017-11-11 15:46:40
89237891,BCH/BTC,9.46442391,0.208,-0.00946442,BCH,2017-11-11 15:46:40
89237894,BCH/BTC,6.5,0.208,-0.0065,BCH,2017-11-11 15:46:40
89237902,BCH/BTC,0.03533534,0.208,-0.00003534,BCH,2017-11-11 15:46:40
89239336,BCH/BTC,20.0,0.2071,-0.02,BCH,2017-11-11 15:48:20
89278936,BCH/BTC,-50.0,0.19001,-0.1,BCH,2017-11-11 16:24:48
89676264,BCH/BTC,1.677321,0.2233,-0.00134186,BCH,2017-11-12 01:28:08
